currency,date,closing,open,high,low,Rolling_Avg_7
BTC,2014-09-28,398.84,403.4975,405.205,394.14,404.0675
BTC,2014-09-28,398.84,403.4975,405.205,394.14,402.4517857142857
BTC,2014-09-29,377.97875,398.84,398.8675,370.05625,397.8558928571428
BTC,2014-09-29,377.97875,398.84,398.8675,370.05625,394.2103571428571
BTC,2014-09-29,377.97875,398.84,398.8675,370.05625,390.5648214285714
BTC,2014-09-30,376.08375,377.97875,385.71375,369.125,386.6485714285714
BTC,2014-09-30,376.08375,377.97875,385.71375,369.125,383.3976785714285
BTC,2014-09-30,376.08375,377.97875,385.71375,369.125,380.1467857142857
BTC,2014-10-01,387.94,376.08375,393.98,373.77625,378.58964285714285
BTC,2014-10-01,387.94,376.08375,393.98,373.77625,380.0126785714286
BTC,2014-10-01,387.94,376.08375,393.98,373.77625,381.43571428571425
BTC,2014-10-02,381.7475,387.94,390.35375,377.6,381.9741071428572
BTC,2014-10-02,381.7475,387.94,390.35375,377.6,382.7832142857143
BTC,2014-10-02,381.7475,387.94,390.35375,377.6,383.59232142857144
BTC,2014-10-03,372.0575,381.7475,382.77125,369.24875,383.01714285714286
BTC,2014-10-03,372.0575,381.7475,382.77125,369.24875,380.74821428571425
BTC,2014-10-03,372.0575,381.7475,382.77125,369.24875,378.47928571428565
BTC,2014-10-04,360.7525,372.0575,374.555,353.80125,374.59535714285715
BTC,2014-10-04,360.7525,372.0575,374.555,353.80125,371.59607142857146
BTC,2014-10-04,360.7525,372.0575,374.555,353.80125,368.59678571428566
BTC,2014-10-05,335.98125,360.7525,362.13,321.86375,362.05875000000003
BTC,2014-10-05,335.98125,360.7525,362.13,321.86375,356.90500000000003
BTC,2014-10-05,335.98125,360.7525,362.13,321.86375,351.75124999999997
BTC,2014-10-06,308.07875,335.98125,337.22375,286.36874,342.6114285714286
BTC,2014-10-06,308.07875,335.98125,337.22375,286.36874,335.08660714285713
BTC,2014-10-06,308.07875,335.98125,337.22375,286.36874,327.5617857142857
BTC,2014-10-07,337.23375,308.07875,343.51,304.6875,324.2019642857143
BTC,2014-10-07,337.23375,308.07875,343.51,304.6875,324.3808928571429
BTC,2014-10-07,337.23375,308.07875,343.51,304.6875,324.5598214285714
BTC,2014-10-08,326.2325,337.23375,338.76,316.71749,323.1671428571429
BTC,2014-10-08,326.2325,337.23375,338.76,316.71749,325.7605357142857
BTC,2014-10-08,326.2325,337.23375,338.76,316.71749,328.3539285714286
BTC,2014-10-09,351.34625,326.2325,355.73875,325.51375,334.53499999999997
BTC,2014-10-09,351.34625,326.2325,355.73875,325.51375,336.55107142857145
BTC,2014-10-09,351.34625,326.2325,355.73875,325.51375,338.56714285714287
BTC,2014-10-10,368.59625,351.34625,382.66625,347.19,343.0475
BTC,2014-10-10,368.59625,351.34625,382.66625,347.19,349.0994642857143
BTC,2014-10-10,368.59625,351.34625,382.66625,347.19,355.15142857142854
BTC,2014-10-11,359.2025,368.59625,374.90375,351.54,359.8614285714285
BTC,2014-10-11,359.2025,368.59625,374.90375,351.54,360.98375
BTC,2014-10-11,359.2025,368.59625,374.90375,351.54,362.1060714285714
BTC,2014-10-12,356.99875,359.2025,363.73375,350.48625,362.91357142857134
BTC,2014-10-12,356.99875,359.2025,363.73375,350.48625,361.25678571428574
BTC,2014-10-12,356.99875,359.2025,363.73375,350.48625,359.59999999999997
BTC,2014-10-13,371.15625,356.99875,377.92125,352.45375,359.9657142857142
BTC,2014-10-13,371.15625,356.99875,377.92125,352.45375,361.67339285714286
BTC,2014-10-13,371.15625,356.99875,377.92125,352.45375,363.3810714285714
BTC,2014-10-14,392.7825,371.15625,394.5675,366.7275,368.17821428571426
BTC,2014-10-14,392.7825,371.15625,394.5675,366.7275,373.29017857142856
BTC,2014-10-14,392.7825,371.15625,394.5675,366.7275,378.40214285714285
BTC,2014-10-15,396.34625,392.7825,409.73375,390.89375,384.02321428571435
BTC,2014-10-15,396.34625,392.7825,409.73375,390.89375,387.62178571428575
BTC,2014-10-15,396.34625,392.7825,409.73375,390.89375,391.2203571428572
BTC,2014-10-16,392.56625,396.34625,397.48375,386.385,394.2789285714286
BTC,2014-10-16,392.56625,396.34625,397.48375,386.385,394.2480357142857
BTC,2014-10-16,392.56625,396.34625,397.48375,386.385,394.2171428571429
BTC,2014-10-17,376.26875,392.56625,393.36375,369.29375,391.8580357142857
BTC,2014-10-17,376.26875,392.56625,393.36375,369.29375,388.9898214285714
BTC,2014-10-17,376.26875,392.56625,393.36375,369.29375,386.1216071428571
BTC,2014-10-18,378.675,376.26875,382.7,371.83375,383.5971428571429
BTC,2014-10-18,378.675,376.26875,382.7,371.83375,381.6126785714286
BTC,2014-10-18,378.675,376.26875,382.7,371.83375,379.6282142857143
BTC,2014-10-19,390.95875,378.675,392.87125,376.21125,379.3985714285714
BTC,2014-10-19,390.95875,378.675,392.87125,376.21125,381.4971428571429
BTC,2014-10-19,390.95875,378.675,392.87125,376.21125,383.5957142857143
BTC,2014-10-20,381.72375,390.95875,391.365,381.72375,384.375
BTC,2014-10-20,381.72375,390.95875,391.365,381.72375,384.8105357142857
BTC,2014-10-20,381.72375,390.95875,391.365,381.72375,385.2460714285714
BTC,2014-10-21,380.0575,381.72375,383.8175,377.025,385.44357142857143
BTC,2014-10-21,380.0575,381.72375,383.8175,377.025,383.88625
BTC,2014-10-21,380.0575,381.72375,383.8175,377.025,382.3289285714286
BTC,2014-10-22,382.93875,380.0575,388.965,377.90937,381.18321428571426
BTC,2014-10-22,382.93875,380.0575,388.965,377.90937,381.3567857142857
BTC,2014-10-22,382.93875,380.0575,388.965,377.90937,381.53035714285716
BTC,2014-10-23,376.59,382.93875,383.8075,376.59,380.7969642857143
BTC,2014-10-23,376.59,382.93875,383.8075,376.59,380.3016071428572
BTC,2014-10-23,376.59,382.93875,383.8075,376.59,379.80625
BTC,2014-10-24,351.7825,376.59,376.59,351.25625,375.7669642857143
BTC,2014-10-24,351.7825,376.59,376.59,351.25625,371.31607142857143
BTC,2014-10-24,351.7825,376.59,376.59,351.25625,366.8651785714286
BTC,2014-10-25,353.6325,351.7825,360.555,351.12,362.67857142857144
BTC,2014-10-25,353.6325,351.7825,360.555,351.12,359.3989285714286
BTC,2014-10-25,353.6325,351.7825,360.555,351.12,356.1192857142857
BTC,2014-10-26,345.1925,353.6325,355.545,339.92625,351.63392857142856
BTC,2014-10-26,345.1925,353.6325,355.545,339.92625,350.6925
BTC,2014-10-26,345.1925,353.6325,355.545,339.92625,349.75107142857144
BTC,2014-10-27,350.9775,345.1925,357.86875,345.1925,349.6360714285714
BTC,2014-10-27,350.9775,345.1925,357.86875,345.1925,349.25678571428574
BTC,2014-10-27,350.9775,345.1925,357.86875,345.1925,348.8775
BTC,2014-10-28,349.79625,350.9775,355.53125,346.00125,348.3294642857142
BTC,2014-10-28,349.79625,350.9775,355.53125,346.00125,348.9871428571429
BTC,2014-10-28,349.79625,350.9775,355.53125,346.00125,349.64482142857145
BTC,2014-10-29,348.9025,349.79625,354.6925,346.82875,350.1748214285714
BTC,2014-10-29,348.9025,349.79625,354.6925,346.82875,349.87839285714284
BTC,2014-10-29,348.9025,349.79625,354.6925,346.82875,349.58196428571426
BTC,2014-10-30,335.53625,348.9025,351.84875,332.49874,347.37607142857144
BTC,2014-10-30,335.53625,348.9025,351.84875,332.49874,345.33892857142854
BTC,2014-10-30,335.53625,348.9025,351.84875,332.49874,343.3017857142857
BTC,2014-10-31,343.55875,335.53625,350.41375,332.73375,342.4107142857143
BTC,2014-10-31,343.55875,335.53625,350.41375,332.73375,341.64732142857144
BTC,2014-10-31,343.55875,335.53625,350.41375,332.73375,340.88392857142856
BTC,2014-11-01,338.0105,343.55875,346.26625,335.50367,339.3279285714285
BTC,2014-11-01,338.0105,343.55875,346.26625,335.50367,339.68139285714284
BTC,2014-11-01,338.0105,343.55875,346.26625,335.50367,340.0348571428571
BTC,2014-11-02,325.22633,338.0105,338.1295,319.367,338.56201142857145
BTC,2014-11-02,325.22633,338.0105,338.1295,319.367,335.94309428571427
BTC,2014-11-02,325.22633,338.0105,338.1295,319.367,333.32417714285714
BTC,2014-11-03,331.60083,325.22633,333.75983,319.0435,331.6159028571428
BTC,2014-11-03,331.60083,325.22633,333.75983,319.0435,330.7002357142857
BTC,2014-11-03,331.60083,325.22633,333.75983,319.0435,329.78456857142857
BTC,2014-11-04,324.71833,331.60083,332.75133,323.06333,327.88568714285714
BTC,2014-11-04,324.71833,331.60083,332.75133,323.06333,327.8131157142857
BTC,2014-11-04,324.71833,331.60083,332.75133,323.06333,327.7405442857143
BTC,2014-11-05,332.45666,324.71833,335.81166,320.93333,328.77344857142856
BTC,2014-11-05,332.45666,324.71833,335.81166,320.93333,328.89570999999995
BTC,2014-11-05,332.45666,324.71833,335.81166,320.93333,329.0179714285714
BTC,2014-11-06,336.585,332.45666,341.49,328.56166,329.72999571428574
BTC,2014-11-06,336.585,332.45666,341.49,328.56166,331.4252342857143
BTC,2014-11-06,336.585,332.45666,341.49,328.56166,333.1204728571429
BTC,2014-11-07,346.775,336.585,351.575,336.02833,336.27142571428567
BTC,2014-11-07,346.775,336.585,351.575,336.02833,338.31690285714285
BTC,2014-11-07,346.775,336.585,351.575,336.02833,340.36238
BTC,2014-11-08,344.81166,346.775,351.295,339.86,342.12738
BTC,2014-11-08,344.81166,346.775,351.295,339.86,343.3026171428572
BTC,2014-11-08,344.81166,346.775,351.295,339.86,344.4778542857143
BTC,2014-11-09,343.065,344.81166,345.625,340.63,345.40356857142854
BTC,2014-11-09,343.065,344.81166,345.625,340.63,344.87356857142856
BTC,2014-11-09,343.065,344.81166,345.625,340.63,344.34356857142853
BTC,2014-11-10,358.50166,343.065,363.85333,342.325,346.01880571428575
BTC,2014-11-10,358.50166,343.065,363.85333,342.325,347.97452000000004
BTC,2014-11-10,358.50166,343.065,363.85333,342.325,349.93023428571433
BTC,2014-11-11,368.07666,358.50166,374.71166,357.98,353.2538057142857
BTC,2014-11-11,368.07666,358.50166,374.71166,357.98,356.8269
BTC,2014-11-11,368.07666,358.50166,374.71166,357.98,360.39999428571434
BTC,2014-11-12,376.99666,368.07666,380.52,360.49166,365.2473742857143
BTC,2014-11-12,376.99666,368.07666,380.52,360.49166,367.8895171428572
BTC,2014-11-12,376.99666,368.07666,380.52,360.49166,370.53166000000004
BTC,2014-11-13,442.10666,376.99666,442.37166,376.98666,382.4752314285714
BTC,2014-11-13,442.10666,376.99666,442.37166,376.98666,393.0509457142857
BTC,2014-11-13,442.10666,376.99666,442.37166,376.98666,403.62666
BTC,2014-11-14,389.00333,442.10666,458.05166,385.675,406.61618428571427
BTC,2014-11-14,389.00333,442.10666,458.05166,385.675,408.33142285714285
BTC,2014-11-14,389.00333,442.10666,458.05166,385.675,410.0466614285714
BTC,2014-11-15,394.92666,389.00333,412.20666,381.855,412.60809
BTC,2014-11-15,394.92666,389.00333,412.20666,381.855,405.86809
BTC,2014-11-15,394.92666,389.00333,412.20666,381.855,399.12809000000004
BTC,2014-11-16,377.08,394.92666,397.02666,368.45,389.83856714285713
BTC,2014-11-16,377.08,394.92666,397.02666,368.45,388.1352342857143
BTC,2014-11-16,377.08,394.92666,397.02666,368.45,386.4319014285714
BTC,2014-11-17,400.47166,377.08,404.445,376.615,388.0702342857143
BTC,2014-11-17,400.47166,377.08,404.445,376.615,388.86237714285716
BTC,2014-11-17,400.47166,377.08,404.445,376.615,389.65452
BTC,2014-11-18,384.93,400.47166,410.17,375.47833,388.2264257142857
BTC,2014-11-18,384.93,400.47166,410.17,375.47833,389.3478542857143
BTC,2014-11-18,384.93,400.47166,410.17,375.47833,390.4692828571429
BTC,2014-11-19,375.83333,384.93,389.35999,369.515,390.2911871428572
BTC,2014-11-19,375.83333,384.93,389.35999,369.515,386.7714257142857
BTC,2014-11-19,375.83333,384.93,389.35999,369.515,383.2516642857143
BTC,2014-11-20,376.16,375.83333,385.06,371.71833,379.77857
BTC,2014-11-20,376.16,375.83333,385.06,371.71833,378.5257128571429
BTC,2014-11-20,376.16,375.83333,385.06,371.71833,377.27285571428575
BTC,2014-11-21,348.565,376.16,377.63,347.51333,372.0778557142857
BTC,2014-11-21,348.565,376.16,377.63,347.51333,368.18238
BTC,2014-11-21,348.565,376.16,377.63,347.51333,364.2869042857143
BTC,2014-11-22,352.42,348.565,355.835,341.93,360.94214285714287
BTC,2014-11-22,352.42,348.565,355.835,341.93,357.55071428571426
BTC,2014-11-22,352.42,348.565,355.835,341.93,354.15928571428566
BTC,2014-11-23,356.8,352.42,363.70166,351.06833,351.3935714285714
BTC,2014-11-23,356.8,352.42,363.70166,351.06833,352.57
BTC,2014-11-23,356.8,352.42,363.70166,351.06833,353.74642857142857
BTC,2014-11-24,367.83,356.8,371.24166,353.475,356.4985714285714
BTC,2014-11-24,367.83,356.8,371.24166,353.475,358.69999999999993
BTC,2014-11-24,367.83,356.8,371.24166,353.475,360.90142857142865
BTC,2014-11-25,381.20666,367.83,388.67666,364.89,365.01380857142857
BTC,2014-11-25,381.20666,367.83,388.67666,364.89,368.50047428571423
BTC,2014-11-25,381.20666,367.83,388.67666,364.89,371.98714
BTC,2014-11-26,375.498,381.20666,393.06333,369.851,374.6582828571428
BTC,2014-11-26,375.498,381.20666,393.06333,369.851,375.7537114285714
BTC,2014-11-26,375.498,381.20666,393.06333,369.851,376.84914
BTC,2014-11-27,372.819,375.498,377.667,365.265,377.5618542857143
BTC,2014-11-27,372.819,375.498,377.667,365.265,376.36361714285715
BTC,2014-11-27,372.819,375.498,377.667,365.265,375.16538
BTC,2014-11-28,368.983,372.819,373.272,367.401,373.41914285714284
BTC,2014-11-28,368.983,372.819,373.272,367.401,372.4884285714285
BTC,2014-11-28,368.983,372.819,373.272,367.401,371.5577142857143
BTC,2014-11-29,375.44,368.983,381.554,358.018,371.54942857142856
BTC,2014-11-29,375.44,368.983,381.554,358.018,371.9238571428572
BTC,2014-11-29,375.44,368.983,381.554,358.018,372.2982857142857
BTC,2014-11-30,376.851,375.44,385.537,372.332,372.8742857142857
BTC,2014-11-30,376.851,375.44,385.537,372.332,373.99828571428577
BTC,2014-11-30,376.851,375.44,385.537,372.332,375.1222857142857
BTC,2014-12-01,376.13218,376.851,381.582,374.492,376.1435971428571
BTC,2014-12-01,376.13218,376.851,381.582,374.492,376.24248
BTC,2014-12-01,376.13218,376.851,381.582,374.492,376.3413628571429
BTC,2014-12-02,377.862,376.13218,382.602,376.082,376.6873628571429
BTC,2014-12-02,377.862,376.13218,382.602,376.082,376.8317914285714
BTC,2014-12-02,377.862,376.13218,382.602,376.082,376.97622
BTC,2014-12-03,382.452,377.862,383.719,377.85311,377.7763628571429
BTC,2014-12-03,382.452,377.862,383.719,377.85311,378.67919428571435
BTC,2014-12-03,382.452,377.862,383.719,377.85311,379.58202571428575
BTC,2014-12-04,376.382,382.452,383.008,373.9132,379.61771428571427
BTC,2014-12-04,376.382,382.452,383.008,373.9132,379.40628571428573
BTC,2014-12-04,376.382,382.452,383.008,373.9132,379.19485714285713
BTC,2014-12-05,368.3618,376.382,378.106,365.543,377.8376857142857
BTC,2014-12-05,368.3618,376.382,378.106,365.543,375.8248
BTC,2014-12-05,368.3618,376.382,378.106,365.543,373.8119142857143
BTC,2014-12-06,373.414,368.3618,378.235,367.6398,372.5207714285715
BTC,2014-12-06,373.414,368.3618,378.235,367.6398,372.09677142857146
BTC,2014-12-06,373.414,368.3618,378.235,367.6398,371.67277142857137
BTC,2014-12-07,373.744,373.414,375.501,370.93,371.2959142857143
BTC,2014-12-07,373.744,373.414,375.501,370.93,372.06480000000005
BTC,2014-12-07,373.744,373.414,375.501,370.93,372.83368571428576
BTC,2014-12-08,373.155,373.744,375.849,373.059,373.51842857142856
BTC,2014-12-08,373.155,373.744,375.849,373.059,373.48142857142864
BTC,2014-12-08,373.155,373.744,375.849,373.059,373.44442857142855
BTC,2014-12-09,357.884,373.155,373.7,356.069,371.22585714285714
BTC,2014-12-09,357.884,373.155,373.7,356.069,368.96014285714284
BTC,2014-12-09,357.884,373.155,373.7,356.069,366.69442857142855
BTC,2014-12-10,348.898,357.884,358.097,344.198,363.145
BTC,2014-12-10,348.898,357.884,358.097,344.198,359.67971428571434
BTC,2014-12-10,348.898,357.884,358.097,344.198,356.2144285714286
BTC,2014-12-11,341.041,348.898,351.242,337.632,351.6267142857143
BTC,2014-12-11,341.041,348.898,351.242,337.632,349.2205714285715
BTC,2014-12-11,341.041,348.898,351.242,337.632,346.81442857142855
BTC,2014-12-12,348.272,341.041,361.003,340.081,345.4412857142857
BTC,2014-12-12,348.272,341.041,361.003,340.081,345.35185714285717
BTC,2014-12-12,348.272,341.041,361.003,340.081,345.2624285714286
BTC,2014-12-13,346.742,348.272,353.846,345.851,344.9544285714286
BTC,2014-12-13,346.742,348.272,353.846,345.851,345.76885714285714
BTC,2014-12-13,346.742,348.272,353.846,345.851,346.58328571428575
BTC,2014-12-14,347.348,346.742,348.36,345.363,347.48428571428576
BTC,2014-12-14,347.348,346.742,348.36,345.363,347.35228571428576
BTC,2014-12-14,347.348,346.742,348.36,345.363,347.2202857142857
BTC,2014-12-15,348.674,347.348,353.14099,346.519,347.2777142857143
BTC,2014-12-15,348.674,347.348,353.14099,346.519,347.5537142857143
BTC,2014-12-15,348.674,347.348,353.14099,346.519,347.82971428571426
BTC,2014-12-16,338.547,348.674,349.745,337.79,346.659
BTC,2014-12-16,338.547,348.674,349.745,337.79,345.40171428571426
BTC,2014-12-16,338.547,348.674,349.745,337.79,344.1444285714286
BTC,2014-12-17,330.536,338.547,339.901,323.77499,341.74271428571427
BTC,2014-12-17,330.536,338.547,339.901,323.77499,339.15157142857146
BTC,2014-12-17,330.536,338.547,339.901,323.77499,336.5604285714286
BTC,2014-12-18,317.405,330.536,331.281,314.438,332.09342857142855
BTC,2014-12-18,317.405,330.536,331.281,314.438,329.0731428571429
BTC,2014-12-18,317.405,330.536,331.281,314.438,326.05285714285714
BTC,2014-12-19,306.45999,317.405,317.405,304.225,321.46899857142853
BTC,2014-12-19,306.45999,317.405,317.405,304.225,318.02956857142857
BTC,2014-12-19,306.45999,317.405,317.405,304.225,314.59013857142855
BTC,2014-12-20,319.196,306.45999,320.19099,306.45999,312.97013857142855
BTC,2014-12-20,319.196,306.45999,320.19099,306.45999,313.2259957142857
BTC,2014-12-20,319.196,306.45999,320.19099,306.45999,313.4818528571429
BTC,2014-12-21,321.89299,319.196,330.77,319.196,314.1229942857143
BTC,2014-12-21,321.89299,319.196,330.77,319.196,316.32770857142856
BTC,2014-12-21,321.89299,319.196,330.77,319.196,318.5324228571429
BTC,2014-12-22,320.03499,321.89299,324.993,317.58299,320.4717085714286
BTC,2014-12-22,320.03499,321.89299,324.993,317.58299,320.5915642857143
BTC,2014-12-22,320.03499,321.89299,324.993,317.58299,320.71142000000003
BTC,2014-12-23,328.701,320.03499,332.466,318.975,322.0692771428571
BTC,2014-12-23,328.701,320.03499,332.466,318.975,323.04185
BTC,2014-12-23,328.701,320.03499,332.466,318.975,324.0144228571429
BTC,2014-12-24,332.053,328.701,335.903,328.053,325.4658528571429
BTC,2014-12-24,332.053,328.701,335.903,328.053,327.18271142857145
BTC,2014-12-24,332.053,328.701,335.903,328.053,328.89957000000004
BTC,2014-12-25,321.386,332.053,332.821,317.734,329.09257142857143
BTC,2014-12-25,321.386,332.053,332.821,317.734,328.0475714285714
BTC,2014-12-25,321.386,332.053,332.821,317.734,327.00257142857146
BTC,2014-12-26,318.563,321.386,321.685,316.13,325.55428571428575
BTC,2014-12-26,318.563,321.386,321.685,316.13,323.6271428571429
BTC,2014-12-26,318.563,321.386,321.685,316.13,321.7
BTC,2014-12-27,320.868,318.563,330.467,318.494,320.1021428571429
BTC,2014-12-27,320.868,318.563,330.467,318.494,320.0281428571429
BTC,2014-12-27,320.868,318.563,330.467,318.494,319.95414285714287
BTC,2014-12-28,316.009,320.868,321.556,312.007,319.18600000000004
BTC,2014-12-28,316.009,320.868,321.556,312.007,318.8211428571429
BTC,2014-12-28,316.009,320.868,321.556,312.007,318.4562857142857
BTC,2014-12-29,315.64,316.009,319.63099,310.541,318.03871428571426
BTC,2014-12-29,315.64,316.009,319.63099,310.541,317.29185714285717
BTC,2014-12-29,315.64,316.009,319.63099,310.541,316.545
BTC,2014-12-30,313.994,315.64,317.552,311.705,315.56300000000005
BTC,2014-12-30,313.994,315.64,317.552,311.705,315.27514285714284
BTC,2014-12-30,313.994,315.64,317.552,311.705,314.98728571428575
BTC,2014-12-31,309.903,313.994,314.467,308.812,314.11500000000007
BTC,2014-12-31,309.903,313.994,314.467,308.812,313.2954285714286
BTC,2014-12-31,309.903,313.994,314.467,308.812,312.47585714285714
BTC,2015-01-01,317.204,309.903,319.559,309.661,312.69928571428574
BTC,2015-01-01,317.204,309.903,319.559,309.661,313.15785714285715
BTC,2015-01-01,317.204,309.903,319.559,309.661,313.61642857142857
BTC,2015-01-02,314.49899,317.204,317.31599,312.567,313.68856999999997
BTC,2015-01-02,314.49899,317.204,317.31599,312.567,314.34514
BTC,2015-01-02,314.49899,317.204,317.31599,312.567,315.00171
BTC,2015-01-03,311.14099,314.49899,315.56599,310.156,315.17856571428575
BTC,2015-01-03,311.14099,314.49899,315.56599,310.156,314.3124214285714
BTC,2015-01-03,311.14099,314.49899,315.56599,310.156,313.4462771428571
BTC,2015-01-04,277.853,311.14099,312.288,275.952,307.8247057142857
BTC,2015-01-04,277.853,311.14099,312.288,275.952,302.5895642857143
BTC,2015-01-04,277.853,311.14099,312.288,275.952,297.3544228571428
BTC,2015-01-05,270.813,277.853,286.243,257.022,291.1135671428571
BTC,2015-01-05,270.813,277.853,286.243,257.022,285.3524257142857
BTC,2015-01-05,270.813,277.853,286.243,257.022,279.59128428571427
BTC,2015-01-06,272.0175,270.813,277.97199,265.24,274.0022142857143
BTC,2015-01-06,272.0175,270.813,277.97199,265.24,273.1685714285714
BTC,2015-01-06,272.0175,270.813,277.97199,265.24,272.3349285714286
BTC,2015-01-07,283.84125,272.0175,286.95999,271.67874,273.19039285714285
BTC,2015-01-07,283.84125,272.0175,286.95999,271.67874,275.05157142857144
BTC,2015-01-07,283.84125,272.0175,286.95999,271.67874,276.91275
BTC,2015-01-08,290.485,283.84125,300.24124,283.68,279.72303571428574
BTC,2015-01-08,290.485,283.84125,300.24124,283.68,282.36125
BTC,2015-01-08,290.485,283.84125,300.24124,283.68,284.9994642857143
BTC,2015-01-09,281.03625,290.485,291.40499,280.365,286.28785714285715
BTC,2015-01-09,281.03625,290.485,291.40499,280.365,285.88714285714286
BTC,2015-01-09,281.03625,290.485,291.40499,280.365,285.4864285714286
BTC,2015-01-10,286.688,281.03625,291.2475,280.92375,285.8931071428571
BTC,2015-01-10,286.688,281.03625,291.2475,280.92375,285.35067857142855
BTC,2015-01-10,286.688,281.03625,291.2475,280.92375,284.80825
BTC,2015-01-11,277.64999,286.688,287.87,272.82399,282.9746771428571
BTC,2015-01-11,277.64999,286.688,287.87,272.82399,282.4909257142857
BTC,2015-01-11,277.64999,286.688,287.87,272.82399,282.00717428571426
BTC,2015-01-12,268.10199,277.64999,277.64999,263.834,280.1594228571429
BTC,2015-01-12,268.10199,277.64999,277.64999,263.834,277.50427857142853
BTC,2015-01-12,268.10199,277.64999,277.64999,263.834,274.8491342857143
BTC,2015-01-13,243.081,268.10199,271.774,243.081,268.61956285714285
BTC,2015-01-13,243.081,268.10199,271.774,243.081,263.6811357142857
BTC,2015-01-13,243.081,268.10199,271.774,243.081,258.7427085714286
BTC,2015-01-14,219.128,243.081,249.04299,216.356,250.38242428571428
BTC,2015-01-14,219.128,243.081,249.04299,216.356,243.38613999999998
BTC,2015-01-14,219.128,243.081,249.04299,216.356,236.3898557142857
BTC,2015-01-15,193.3511,219.128,219.973,170.084,225.71115714285716
BTC,2015-01-15,193.3511,219.128,219.973,170.084,218.6068857142857
BTC,2015-01-15,193.3511,219.128,219.973,170.084,211.5026142857143
BTC,2015-01-16,220.5745,193.3511,229.3059,192.0803,208.28739999999996
BTC,2015-01-16,220.5745,193.3511,229.3059,192.0803,208.49404285714286
BTC,2015-01-16,220.5745,193.3511,229.3059,192.0803,208.70068571428573
BTC,2015-01-17,209.1655,220.5745,222.0138,199.1781,207.27747142857146
BTC,2015-01-17,209.1655,220.5745,222.0138,199.1781,209.53667142857142
BTC,2015-01-17,209.1655,220.5745,222.0138,199.1781,211.79587142857142
BTC,2015-01-18,195.59467,209.1655,209.3242,194.9578,212.11638142857146
BTC,2015-01-18,195.59467,209.1655,209.3242,194.9578,208.5478342857143
BTC,2015-01-18,195.59467,209.1655,209.3242,194.9578,204.97928714285715
BTC,2015-01-19,212.2711,195.59467,218.9848,194.5501,203.79308714285713
BTC,2015-01-19,212.2711,195.59467,218.9848,194.5501,204.23674428571425
BTC,2015-01-19,212.2711,195.59467,218.9848,194.5501,204.68040142857143
BTC,2015-01-20,211.5401,212.2711,216.6805,206.6594,205.01963
BTC,2015-01-20,211.5401,212.2711,216.6805,206.6594,207.29754857142854
BTC,2015-01-20,211.5401,212.2711,216.6805,206.6594,209.57546714285712
BTC,2015-01-21,212.28249,211.5401,214.66619,204.8001,211.9594414285714
BTC,2015-01-21,212.28249,211.5401,214.66619,204.8001,211.96106857142857
BTC,2015-01-21,212.28249,211.5401,214.66619,204.8001,211.96269571428573
BTC,2015-01-22,230.6754,212.28249,236.83589,210.8765,214.5918814285714
BTC,2015-01-22,230.6754,212.28249,236.83589,210.8765,217.32549571428572
BTC,2015-01-22,230.6754,212.28249,236.83589,210.8765,220.05911
BTC,2015-01-23,226.30419,230.6754,236.34609,224.3954,222.1682657142857
BTC,2015-01-23,226.30419,230.6754,236.34609,224.3954,224.1713657142857
BTC,2015-01-23,226.30419,230.6754,236.34609,224.3954,226.17446571428573
BTC,2015-01-24,231.4242,226.30419,235.02849,224.9847,228.9089957142857
BTC,2015-01-24,231.4242,226.30419,235.02849,224.9847,229.01596714285716
BTC,2015-01-24,231.4242,226.30419,235.02849,224.9847,229.1229385714286
BTC,2015-01-25,251.606,231.4242,254.98829,231.4242,232.1130242857143
BTC,2015-01-25,251.606,231.4242,254.98829,231.4242,235.72756857142858
BTC,2015-01-25,251.606,231.4242,254.98829,231.4242,239.34211285714287
BTC,2015-01-26,283.59769,251.606,290.8877,243.305,247.52689857142857
BTC,2015-01-26,283.59769,251.606,290.8877,243.305,254.98025428571432
BTC,2015-01-26,283.59769,251.606,290.8877,243.305,262.43361
BTC,2015-01-27,258.5374,283.59769,307.9664,254.225,266.3069242857143
BTC,2015-01-27,258.5374,283.59769,307.9664,254.225,267.2971242857143
BTC,2015-01-27,258.5374,283.59769,307.9664,254.225,268.2873242857143
BTC,2015-01-28,257.447,258.5374,268.022,250.9381,269.12175285714284
BTC,2015-01-28,257.447,258.5374,268.022,250.9381,265.38594
BTC,2015-01-28,257.447,258.5374,268.022,250.9381,261.6501271428571
BTC,2015-01-29,235.948,257.447,262.7574,225.266,254.84302857142856
BTC,2015-01-29,235.948,257.447,262.7574,225.266,251.61597142857144
BTC,2015-01-29,235.948,257.447,262.7574,225.266,248.38891428571426
BTC,2015-01-30,233.141,235.948,237.463,220.1002,244.76085714285713
BTC,2015-01-30,233.141,235.948,237.463,220.1002,241.28857142857143
BTC,2015-01-30,233.141,235.948,237.463,220.1002,237.8162857142857
BTC,2015-01-31,226.94116,233.141,242.724,225.08875,233.45830857142855
BTC,2015-01-31,226.94116,233.141,242.724,225.08875,232.17161714285717
BTC,2015-01-31,226.94116,233.141,242.724,225.08875,230.88492571428569
BTC,2015-02-01,216.66066,226.94116,233.52791,215.00708,228.12959142857144
BTC,2015-02-01,216.66066,226.94116,233.52791,215.00708,225.77525714285713
